Freq (Hz), Test Phi (deg), Test Theta (deg), Probe Phi (deg), S11 (db), S11 (deg), S12 (db), S12 (deg), S21 (db), S21 (deg), S22 (db), S22 (deg)
7.827500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.419092000000000020e+01,-1.358828000000000031e+02,-1.193407999999999980e+01,-1.566484000000000094e+02,-1.076318000000000019e+01,-1.701328000000000031e+02,-2.592480000000000118e+01,-1.780390999999999906e+02
7.839800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.438330000000000020e+01,-1.731171999999999969e+02,-1.203369000000000000e+01,1.320468999999999937e+02,-1.080175999999999981e+01,1.183983999999999952e+02,-2.414551000000000158e+01,-7.041016000000000474e+01
7.852100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.462207000000000079e+01,1.477656000000000063e+02,-1.214746000000000059e+01,6.119335000000000235e+01,-1.097020999999999979e+01,4.683006999999999920e+01,-1.854393999999999920e+01,-1.408437000000000126e+02
7.864400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.541259999999999941e+01,1.085975999999999999e+02,-1.232422000000000040e+01,-9.647460999999999842e+00,-1.127246000000000059e+01,-2.355762000000000000e+01,-1.860936999999999841e+01,1.347968999999999937e+02
7.876700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.643652000000000157e+01,7.391795999999999367e+01,-1.260155999999999921e+01,-7.960545999999999367e+01,-1.147655999999999921e+01,-9.338670999999999367e+01,-1.780370999999999881e+01,4.005272999999999683e+01
7.889000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.751367000000000118e+01,4.472852000000000317e+01,-1.275098000000000020e+01,-1.486562000000000126e+02,-1.162207000000000079e+01,-1.627656000000000063e+02,-1.556151999999999980e+01,-3.543164000000000158e+01
7.901300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.768652000000000157e+01,2.236230000000000118e+01,-1.276952999999999960e+01,1.410859000000000094e+02,-1.168651999999999980e+01,1.278710999999999984e+02,-1.599463000000000079e+01,-9.518358000000000629e+01
7.913600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.677539000000000158e+01,-6.786864999999999704e+00,-1.280469000000000079e+01,7.017968000000000472e+01,-1.159131000000000000e+01,5.643554999999999922e+01,-2.255762000000000000e+01,-1.385234000000000094e+02
7.925900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.746190999999999960e+01,-4.234570999999999685e+01,-1.312988000000000000e+01,-1.370543999999999984e+00,-1.192675999999999981e+01,-1.577637000000000000e+01,-2.278320000000000078e+01,-6.584765000000000157e+01
7.938200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.880176000000000158e+01,-6.525781000000000631e+01,-1.359326000000000079e+01,-7.080078000000000316e+01,-1.241356999999999999e+01,-8.498438000000000159e+01,-1.569434000000000040e+01,-1.043203000000000031e+02
7.950500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.817089999999999961e+01,-8.760936999999999841e+01,-1.374560999999999922e+01,-1.396015999999999906e+02,-1.256201000000000079e+01,-1.543515999999999906e+02,-1.436327999999999960e+01,-1.567031000000000063e+02
7.962800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.741893999999999920e+01,-1.208046999999999969e+02,-1.381054999999999922e+01,1.493593999999999937e+02,-1.264014000000000060e+01,1.350312000000000126e+02,-1.649707000000000079e+01,1.368437999999999874e+02
7.975100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.665722999999999843e+01,-1.557734000000000094e+02,-1.420166000000000039e+01,7.893358999999999526e+01,-1.297949000000000019e+01,6.403515000000000157e+01,-1.943847999999999843e+01,4.441796000000000078e+01
7.987400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.538036999999999921e+01,1.642421999999999969e+02,-1.439990000000000059e+01,9.586914000000000158e+00,-1.337988000000000000e+01,-6.053467000000000375e+00,-1.832129000000000119e+01,-4.328905999999999921e+01
7.999700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.451270000000000060e+01,1.224022999999999968e+02,-1.453369000000000000e+01,-6.073828000000000316e+01,-1.365576000000000079e+01,-7.570703000000000316e+01,-1.859570000000000078e+01,-1.073867000000000047e+02
8.012000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.366161999999999921e+01,8.580078000000000316e+01,-1.481006000000000000e+01,-1.317812000000000126e+02,-1.397851999999999961e+01,-1.460312000000000126e+02,-2.408299999999999841e+01,-1.698828000000000031e+02
8.024300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.226074000000000019e+01,5.026756999999999920e+01,-1.513964999999999961e+01,1.573593999999999937e+02,-1.417577999999999960e+01,1.437890999999999906e+02,-3.116405999999999921e+01,3.081738000000000000e+01
8.036600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.136229999999999940e+01,1.180175999999999981e+01,-1.555419999999999980e+01,8.670701999999999998e+01,-1.458202999999999960e+01,7.215625000000000000e+01,-2.250391000000000119e+01,-4.038085999999999842e+01
8.048900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.119628999999999941e+01,-2.485254000000000119e+01,-1.602245999999999881e+01,1.607518999999999920e+01,-1.526220999999999961e+01,1.661682000000000103e+00,-2.110547000000000040e+01,-7.397265000000000157e+01
8.061200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.118359000000000059e+01,-5.894335999999999842e+01,-1.660839999999999961e+01,-5.350780000000000314e+01,-1.586571999999999960e+01,-6.653125000000000000e+01,-2.304785000000000039e+01,-9.023045999999999367e+01
8.073500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.091015999999999941e+01,-9.524608999999999526e+01,-1.712695000000000078e+01,-1.230311999999999983e+02,-1.624120999999999881e+01,-1.343828000000000031e+02,-2.376464999999999961e+01,-7.862890000000000157e+01
8.085800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.055810999999999922e+01,-1.345156000000000063e+02,-1.767382999999999882e+01,1.687343999999999937e+02,-1.650585999999999842e+01,1.561250000000000000e+02,-2.138769999999999882e+01,-8.607031000000000631e+01
8.098100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.025000000000000000e+01,-1.769375000000000000e+02,-1.795117000000000118e+01,1.003516000000000048e+02,-1.693262000000000000e+01,8.569530000000000314e+01,-2.291308000000000078e+01,-1.129296999999999969e+02
8.110400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-9.838867000000000473e+00,1.413281000000000063e+02,-1.829785000000000039e+01,3.014061999999999841e+01,-1.754297000000000040e+01,1.593018000000000001e+01,-4.291796999999999684e+01,-8.365625000000000000e+01
8.122700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-9.230957000000000079e+00,1.007500000000000000e+02,-1.875780999999999921e+01,-3.994921999999999684e+01,-1.825000000000000000e+01,-5.214844000000000079e+01,-1.985448999999999842e+01,-1.803027000000000157e+01
8.135000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.526854999999999407e+00,6.283789000000000158e+01,-1.923143999999999920e+01,-1.099061999999999983e+02,-1.870311999999999841e+01,-1.188710999999999984e+02,-1.473729999999999940e+01,-5.957616999999999763e+01
8.147300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.976073999999999664e+00,2.479882999999999882e+01,-1.993358999999999881e+01,-1.792500000000000000e+02,-1.886914000000000158e+01,1.732578000000000031e+02,-1.544140999999999941e+01,-1.044882999999999953e+02
8.159600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.843505999999999645e+00,-1.296387000000000000e+01,-2.053710999999999842e+01,1.118555000000000064e+02,-1.914257999999999882e+01,1.026093999999999937e+02,-2.746875000000000000e+01,-1.229805000000000064e+02
8.171900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.090332000000000079e+00,-4.950000000000000000e+01,-2.119238000000000000e+01,4.319530999999999921e+01,-1.994238000000000000e+01,3.292772999999999683e+01,-1.624608999999999881e+01,-4.517578000000000316e+01
8.184200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.452147999999999328e+00,-8.603516000000000474e+01,-2.193457000000000079e+01,-2.356347999999999843e+01,-2.061327999999999960e+01,-3.299414000000000158e+01,-1.179541000000000039e+01,-9.158593999999999369e+01
8.196500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.619141000000000830e+00,-1.254569999999999936e+02,-2.221094000000000079e+01,-9.009766000000000474e+01,-2.072460999999999842e+01,-9.946093000000000472e+01,-1.305127000000000059e+01,-1.457421999999999969e+02
8.208800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.670897999999999328e+00,-1.675078000000000031e+02,-2.243945000000000078e+01,-1.599609000000000094e+02,-2.076660000000000039e+01,-1.692968999999999937e+02,-2.320507999999999882e+01,1.219805000000000064e+02
8.221100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.407714999999999606e+00,1.505078000000000031e+02,-2.325975999999999999e+01,1.298750000000000000e+02,-2.124512000000000000e+01,1.202772999999999968e+02,-1.570312999999999981e+01,-4.385938000000000159e+01
8.233400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.197753999999999763e+00,1.089100999999999999e+02,-2.397070000000000078e+01,6.274414000000000158e+01,-2.205858999999999881e+01,5.206248999999999683e+01,-1.259961000000000020e+01,-1.084921999999999969e+02
8.245700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.950439000000000256e+00,7.071483999999999526e+01,-2.422266000000000119e+01,-4.328612999999999822e+00,-2.243652000000000157e+01,-1.487304999999999922e+01,-1.662304999999999922e+01,-1.786171999999999969e+02
8.258000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.710205000000000197e+00,3.540039000000000158e+01,-2.472070000000000078e+01,-7.504686999999999841e+01,-2.284570000000000078e+01,-8.497265000000000157e+01,-1.918358999999999881e+01,1.179199000000000019e+01
8.270300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.591553000000000218e+00,8.171081999999999512e-01,-2.567968000000000117e+01,-1.428046999999999969e+02,-2.372265000000000157e+01,-1.530468999999999937e+02,-1.167529000000000039e+01,-6.960938000000000159e+01
8.282600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-7.676514000000000060e+00,-3.392969000000000079e+01,-2.622265000000000157e+01,1.512109000000000094e+02,-2.425975999999999999e+01,1.429765999999999906e+02,-1.083252000000000059e+01,-1.267733999999999952e+02
8.294900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.027832000000000079e+00,-7.058203000000000316e+01,-2.639160000000000039e+01,8.289454000000000633e+01,-2.386719000000000079e+01,7.457811999999999841e+01,-1.539990000000000059e+01,1.712968999999999937e+02
8.307200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.705565999999999249e+00,-1.098906000000000063e+02,-2.696190999999999960e+01,1.202148000000000039e+01,-2.434570000000000078e+01,3.858947999999999823e-01,-2.579686999999999841e+01,-1.342969000000000079e+01
8.319500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-9.524902000000000868e+00,-1.512578000000000031e+02,-2.781250000000000000e+01,-5.763671999999999684e+01,-2.552051000000000158e+01,-6.922656000000000631e+01,-1.542871000000000059e+01,-1.092382999999999953e+02
8.331800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-9.892089999999999606e+00,1.677187000000000126e+02,-2.852539000000000158e+01,-1.266561999999999983e+02,-2.623535000000000039e+01,-1.368281000000000063e+02,-1.591895000000000060e+01,1.721484000000000094e+02
8.344100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-9.599121000000000237e+00,1.277421999999999969e+02,-2.939452999999999960e+01,1.628437999999999874e+02,-2.708593000000000117e+01,1.541562999999999874e+02,-1.652245999999999881e+01,4.993359000000000236e+01
8.356400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.908203000000000316e+00,8.825781000000000631e+01,-3.082617000000000118e+01,9.284373999999999683e+01,-2.806152000000000157e+01,8.810156000000000631e+01,-1.190967000000000020e+01,-4.053710999999999842e+01
8.368700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.593261999999999290e+00,4.952929000000000315e+01,-3.219727000000000317e+01,2.730370999999999881e+01,-2.862792999999999921e+01,2.149315999999999960e+01,-1.071776999999999980e+01,-9.954295999999999367e+01
8.381000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-8.916503999999999763e+00,1.396875000000000000e+01,-3.286522999999999683e+01,-3.983789000000000158e+01,-2.896972999999999843e+01,-4.755859000000000236e+01,-1.330565999999999960e+01,-1.543906000000000063e+02
8.393300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-9.563964999999999606e+00,-1.876367000000000118e+01,-3.404491999999999763e+01,-1.115546999999999969e+02,-2.988280999999999921e+01,-1.178125000000000000e+02,-3.245116999999999763e+01,1.558906000000000063e+02
8.405600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.037109000000000059e+01,-5.179296000000000078e+01,-3.587695000000000078e+01,1.790703000000000031e+02,-3.084082000000000079e+01,1.738593999999999937e+02,-1.637207000000000079e+01,-9.695701999999999998e+01
8.417900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.122899999999999920e+01,-8.850780000000000314e+01,-3.784960999999999842e+01,1.088436999999999983e+02,-3.181250000000000000e+01,1.028944999999999936e+02,-1.357812999999999981e+01,-1.626484000000000094e+02
8.430200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.209179999999999922e+01,-1.317031000000000063e+02,-4.032616999999999763e+01,3.848633000000000237e+01,-3.302929000000000315e+01,3.139940999999999960e+01,-1.532860999999999940e+01,1.095897999999999968e+02
8.442500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.296582000000000079e+01,-1.789687000000000126e+02,-4.314258000000000237e+01,-3.379100999999999999e+01,-3.494335999999999842e+01,-3.977344000000000079e+01,-1.387109000000000059e+01,8.514160000000000394e+00
8.454800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.300536999999999921e+01,1.361250000000000000e+02,-4.674804999999999922e+01,-1.153007999999999953e+02,-3.724217999999999762e+01,-1.093671999999999969e+02,-1.129785000000000039e+01,-6.385350999999999999e+01
8.467100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.241064000000000078e+01,9.623046999999999684e+01,-5.023438000000000159e+01,1.272656000000000063e+02,-3.933984000000000236e+01,-1.784218999999999937e+02,-1.240479000000000021e+01,-1.211444999999999936e+02
8.479400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.173583999999999961e+01,5.963085000000000235e+01,-4.675585999999999842e+01,3.981078999999999812e+00,-4.258008000000000237e+01,1.031875000000000000e+02,-1.976660000000000039e+01,-1.625468999999999937e+02
8.491700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.158496000000000059e+01,2.550195000000000078e+01,-4.252539000000000158e+01,-8.654688000000000159e+01,-4.733203000000000316e+01,1.975292999999999921e+01,-1.977733999999999881e+01,-9.079686999999999841e+01
8.504000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.212451000000000079e+01,-6.907714999999999606e+00,-3.952734000000000236e+01,-1.611093999999999937e+02,-5.089256999999999920e+01,-1.048867000000000047e+02,-1.398925999999999981e+01,-1.349531000000000063e+02
8.516300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.311963000000000079e+01,-3.957811999999999841e+01,-3.695508000000000237e+01,1.276093999999999937e+02,-4.669725999999999999e+01,1.431406000000000063e+02,-1.452393000000000001e+01,1.615312999999999874e+02
8.528600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.452100000000000080e+01,-7.456248999999999683e+01,-3.474217999999999762e+01,5.585350999999999999e+01,-4.179100999999999999e+01,6.117578000000000316e+01,-1.753808000000000078e+01,6.187500000000000000e+01
8.540900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.607030999999999921e+01,-1.155819999999999936e+02,-3.320508000000000237e+01,-1.423291000000000039e+01,-3.830469000000000079e+01,-1.454735999999999940e+01,-1.522411999999999921e+01,-4.163866999999999763e+01
8.553200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.706054999999999922e+01,-1.630859000000000094e+02,-3.156933000000000078e+01,-8.381638999999999839e+01,-3.581640000000000157e+01,-8.639843000000000472e+01,-1.422020999999999979e+01,-1.106367000000000047e+02
8.565500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.682714999999999961e+01,1.498125000000000000e+02,-3.008495999999999881e+01,-1.540389999999999873e+02,-3.354883000000000237e+01,-1.586953000000000031e+02,-1.946777000000000157e+01,-1.765234000000000094e+02
8.577800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.584619000000000000e+01,1.093358999999999952e+02,-2.904198999999999842e+01,1.343359000000000094e+02,-3.203905999999999921e+01,1.299375000000000000e+02,-2.349120999999999881e+01,-2.581738000000000000e+01
8.590100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.500342000000000020e+01,7.528906000000000631e+01,-2.823143999999999920e+01,6.585938000000000159e+01,-3.068358999999999881e+01,6.004100999999999999e+01,-1.409570000000000078e+01,-9.439453000000000316e+01
8.602400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.474901999999999980e+01,4.622265999999999764e+01,-2.713963999999999999e+01,-1.516113000000000044e+00,-2.941405999999999921e+01,-9.295897999999999328e+00,-1.282178000000000040e+01,-1.540468999999999937e+02
8.614700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.498389000000000060e+01,1.968262000000000000e+01,-2.589257999999999882e+01,-7.100780000000000314e+01,-2.805565999999999960e+01,-7.743358999999999526e+01,-1.633202999999999960e+01,1.327421999999999969e+02
8.627000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.586181999999999981e+01,-5.829833999999999961e+00,-2.491308000000000078e+01,-1.403203000000000031e+02,-2.675683000000000078e+01,-1.463906000000000063e+02,-1.966113000000000000e+01,9.898438000000000514e+00
8.639300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.749219000000000079e+01,-3.183202999999999960e+01,-2.381835999999999842e+01,1.499765999999999906e+02,-2.543065999999999960e+01,1.442968999999999937e+02,-1.590869000000000000e+01,-7.955078000000000316e+01
8.651600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-2.007617000000000118e+01,-5.973046000000000078e+01,-2.282030999999999921e+01,7.914843999999999369e+01,-2.422070000000000078e+01,7.351170999999999367e+01,-1.745702999999999960e+01,-1.370468999999999937e+02
8.663900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-2.389452999999999960e+01,-9.333983999999999526e+01,-2.186035000000000039e+01,7.548828000000000316e+00,-2.310350999999999999e+01,2.180785999999999891e+00,-3.015233999999999881e+01,-1.086483999999999952e+02
8.676200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-2.862304999999999922e+01,-1.428203000000000031e+02,-2.117676000000000158e+01,-6.421483999999999526e+01,-2.219335999999999842e+01,-6.866015000000000157e+01,-1.595898000000000039e+01,-8.974218000000000472e+01
8.688500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-3.075488000000000000e+01,1.536718999999999937e+02,-2.062108999999999881e+01,-1.339843999999999937e+02,-2.119922000000000040e+01,-1.392500000000000000e+02,-1.300536999999999921e+01,-1.347264999999999873e+02
8.700800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-2.959570000000000078e+01,1.218828000000000031e+02,-1.967480000000000118e+01,1.563984000000000094e+02,-2.018358999999999881e+01,1.495000000000000000e+02,-1.516455000000000020e+01,-1.773906000000000063e+02
8.713100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-2.664551000000000158e+01,1.080194999999999936e+02,-1.866504000000000119e+01,8.377733000000000629e+01,-1.920018999999999920e+01,7.666016000000000474e+01,-2.562695000000000078e+01,1.749687000000000126e+02
8.725400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-2.366797000000000040e+01,1.000742000000000047e+02,-1.800292999999999921e+01,1.077344000000000079e+01,-1.831152000000000157e+01,3.684448000000000167e+00,-1.864257999999999882e+01,-1.281093999999999937e+02
8.737700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.996387000000000000e+01,9.166406999999999528e+01,-1.739160000000000039e+01,-6.186131999999999920e+01,-1.765722999999999843e+01,-6.967186999999999841e+01,-1.503125000000000000e+01,-1.645546999999999969e+02
8.750000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.663085999999999842e+01,6.790233999999999526e+01,-1.675000000000000000e+01,-1.350312000000000126e+02,-1.702440999999999960e+01,-1.435937000000000126e+02,-1.650000000000000000e+01,1.527265999999999906e+02
8.762300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.489452999999999960e+01,3.922655999999999921e+01,-1.625879000000000119e+01,1.503828000000000031e+02,-1.656934000000000040e+01,1.423125000000000000e+02,-2.614843000000000117e+01,9.021875000000000000e+01
8.774600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.402196999999999960e+01,9.130858999999999170e+00,-1.612012000000000000e+01,7.557031000000000631e+01,-1.637402000000000157e+01,6.766406000000000631e+01,-2.049315999999999960e+01,-9.210155000000000314e+01
8.786900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.401660000000000039e+01,-2.789452999999999960e+01,-1.616797000000000040e+01,2.901733000000000118e+00,-1.631835999999999842e+01,-5.312012000000000178e+00,-1.445604999999999940e+01,-1.444453000000000031e+02
8.799200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.514110999999999940e+01,-6.950781000000000631e+01,-1.599756000000000000e+01,-6.862108999999999526e+01,-1.615527000000000157e+01,-7.685936999999999841e+01,-1.417089999999999961e+01,1.710468999999999937e+02
8.811500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.612402000000000157e+01,-1.143242000000000047e+02,-1.570898000000000039e+01,-1.417421999999999969e+02,-1.588818000000000019e+01,-1.493984000000000094e+02,-1.932129000000000119e+01,1.442812000000000126e+02
8.823800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.555907999999999980e+01,-1.630859000000000094e+02,-1.575145999999999979e+01,1.438593999999999937e+02,-1.577538999999999980e+01,1.367109000000000094e+02,-1.804688000000000159e+01,-1.791640999999999906e+02
8.836100000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.411475000000000080e+01,1.494609000000000094e+02,-1.604492000000000118e+01,7.110545999999999367e+01,-1.592089999999999961e+01,6.327537999999999840e+01,-1.271631000000000000e+01,1.416171999999999969e+02
8.848400000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.282372999999999941e+01,1.073438000000000017e+02,-1.643065999999999960e+01,-7.882689999999999975e-01,-1.632617000000000118e+01,-8.832031000000000631e+00,-1.247167999999999921e+01,7.747656000000000631e+01
8.860700000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.211279000000000039e+01,7.014843000000000472e+01,-1.679198999999999842e+01,-7.000781000000000631e+01,-1.668164000000000158e+01,-7.836718999999999369e+01,-1.468213000000000079e+01,-8.966309000000000751e+00
8.873000000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.210155999999999921e+01,3.606250000000000000e+01,-1.674707000000000079e+01,-1.385546999999999969e+02,-1.675195000000000078e+01,-1.458359000000000094e+02,-1.422314000000000078e+01,-1.087617000000000047e+02
8.885300000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.264940999999999960e+01,4.317626999999999882e+00,-1.654004000000000119e+01,1.511562000000000126e+02,-1.635742000000000118e+01,1.445937000000000126e+02,-1.363231999999999999e+01,1.687656000000000063e+02
8.897600000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.355419999999999980e+01,-2.889745999999999881e+01,-1.639745999999999881e+01,7.964843999999999369e+01,-1.609082000000000079e+01,7.335545999999999367e+01,-1.825488000000000000e+01,9.739451999999999998e+01
8.909900000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.478955000000000020e+01,-6.461718999999999369e+01,-1.623632999999999882e+01,7.926514000000000060e+00,-1.582568000000000019e+01,1.502380000000000049e+00,-2.910936999999999841e+01,-1.504765999999999906e+02
8.922200000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.554491999999999940e+01,-1.069335999999999984e+02,-1.650391000000000119e+01,-6.614451999999999998e+01,-1.584082000000000079e+01,-7.296875000000000000e+01,-1.466064000000000078e+01,1.360390999999999906e+02
8.934500000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.555663999999999980e+01,-1.580859000000000094e+02,-1.736620999999999881e+01,-1.362889999999999873e+02,-1.653125000000000000e+01,-1.449687000000000126e+02,-1.179053000000000040e+01,6.415233999999999526e+01
8.946800000000000000e+09,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,-1.515137000000000000e+01,1.515078000000000031e+02,-1.755077999999999960e+01,1.585390999999999906e+02,-1.704589999999999961e+01,1.480781000000000063e+02,-1.108398000000000039e+01,-7.194823999999999664e+00
